code,name,sector
7130,ヤマエグループホールディングス,卸売業
7131,のむら産業,卸売業
7132,フローバル,卸売業
7133,ＨＹＵＧＡ　ＰＲＩＭＡＲＹ　ＣＡＲＥ,小売業
7134,アップガレージグループ,小売業
7135,ジャパンクラフトホールディングス,小売業
7136,ウェルビングループ,小売業
7137,グラントマト,小売業
7138,ＴＯＲＩＣＯ,小売業
7139,東京高圧山崎,卸売業
7140,ペットゴー,小売業
7148,ＦＰＧ,証券、商品先物取引業
7150,島根銀行,銀行業
7157,ライフネット生命保険,保険業
7161,じもとホールディングス,銀行業
7162,アストマックス,電気・ガス業
7164,全国保証,その他金融業
7167,めぶきフィナンシャルグループ,銀行業
7170,中央インターナショナルグループ,保険業
7172,ジャパンインベストメントアドバイザー,証券、商品先物取引業
7173,東京きらぼしフィナンシャルグループ,銀行業
7175,今村証券,証券、商品先物取引業
7176,シンプレクス・ファイナンシャル・ホールディングス,証券、商品先物取引業
7177,ＧＭＯフィナンシャルホールディングス,証券、商品先物取引業
7180,九州フィナンシャルグループ,銀行業
7181,かんぽ生命保険,保険業
7182,ゆうちょ銀行,銀行業
7183,あんしん保証,その他金融業
7184,富山第一銀行,銀行業
7185,ヒロセ通商,証券、商品先物取引業
7186,横浜フィナンシャルグループ,銀行業
7187,ジェイリース,その他金融業
7189,西日本フィナンシャルホールディングス,銀行業
7191,イントラスト,その他金融業
7192,日本モーゲージサービス,その他金融業
7196,Ｃａｓａ,その他金融業
7198,ＳＢＩアルヒ,その他金融業
7199,プレミアグループ,その他金融業
7201,日産自動車,輸送用機器
7202,いすゞ自動車,輸送用機器
7203,トヨタ自動車,輸送用機器
7205,日野自動車,輸送用機器
7208,カネミツ,輸送用機器
7211,三菱自動車工業,輸送用機器
7212,エフテック,輸送用機器
7213,レシップホールディングス,輸送用機器
7214,ＧＭＢ,輸送用機器
7215,ファルテック,輸送用機器
7217,テイン,輸送用機器
7218,田中精密工業,輸送用機器
7219,エッチ・ケー・エス,輸送用機器
7220,武蔵精密工業,輸送用機器
7222,日産車体,輸送用機器
7224,新明和工業,輸送用機器
7226,極東開発工業,輸送用機器
7228,デイトナ,輸送用機器
7229,ユタカ技研,輸送用機器
7231,トピー工業,輸送用機器
7235,東京ラヂエーター製造,輸送用機器
7236,ティラド,輸送用機器
7238,曙ブレーキ工業,輸送用機器
7239,タチエス,輸送用機器
7240,ＮＯＫ,輸送用機器
7241,フタバ産業,輸送用機器
7242,カヤバ,輸送用機器
7244,市光工業,電気機器
7245,大同メタル工業,輸送用機器
7246,プレス工業,輸送用機器
7247,ミクニ,輸送用機器
7250,太平洋工業,輸送用機器
7254,ユニバンス,輸送用機器
7255,桜井製作所,輸送用機器
7256,河西工業,輸送用機器
7259,アイシン,輸送用機器
7261,マツダ,輸送用機器
7264,ムロコーポレーション,輸送用機器
7265,エイケン工業,輸送用機器
7266,今仙電機製作所,輸送用機器
7267,本田技研工業,輸送用機器
7269,スズキ,輸送用機器
7270,ＳＵＢＡＲＵ,輸送用機器
7271,安永,輸送用機器
7272,ヤマハ発動機,輸送用機器
7273,イクヨ,輸送用機器
7276,小糸製作所,電気機器
7277,ＴＢＫ,輸送用機器
7278,エクセディ,輸送用機器
7279,ハイレックスコーポレーション,輸送用機器
7280,ミツバ,電気機器
7282,豊田合成,輸送用機器
7283,愛三工業,輸送用機器
7284,盟和産業,輸送用機器
7287,日本精機,輸送用機器
7291,日本プラスト,輸送用機器
7292,村上開明堂,輸送用機器
7294,ヨロズ,輸送用機器
7296,エフ・シー・シー,輸送用機器
7297,カーメイト,輸送用機器
7299,フジオーゼックス,輸送用機器
7305,新家工業,鉄鋼
7309,シマノ,輸送用機器
7313,テイ・エス　テック,輸送用機器
7314,小田原機器,輸送用機器
7317,松屋アールアンドディ,輸送用機器
7318,セレンディップ・ホールディングス,輸送用機器
7320,Ｓｏｌｖｖｙ,その他金融業
7322,三十三フィナンシャルグループ,銀行業
7325,アイリックコーポレーション,保険業
7326,ＳＢＩインシュアランスグループ,保険業
7327,第四北越フィナンシャルグループ,銀行業
7337,ひろぎんホールディングス,銀行業
7343,ブロードマインド,保険業
7345,アイ・パートナーズフィナンシャル,その他金融業
7347,マーキュリアホールディングス,証券、商品先物取引業
7350,おきなわフィナンシャルグループ,銀行業
7351,グッドパッチ,サービス業
7352,ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,サービス業
7353,ＫＩＹＯラーニング,サービス業
7354,ダイレクトマーケティングミックス,サービス業
7355,一寸房,サービス業
7356,Ｒｅｔｔｙ,サービス業
7357,ジオコード,サービス業
7358,ポピンズ,サービス業
7359,東京通信グループ,サービス業
7360,オンデック,サービス業
7361,ヒューマンクリエイションホールディングス,サービス業
7362,Ｔ．Ｓ．Ｉ,サービス業
7363,ベビーカレンダー,サービス業
7364,琉球アスティーダスポーツクラブ,サービス業
7366,ＬＩＴＡＬＩＣＯ,サービス業
7367,セルム,サービス業
7368,表示灯,サービス業
7369,メイホーホールディングス,サービス業
7370,Ｅｎｊｉｎ,サービス業
7371,Ｚｅｎｋｅｎ,サービス業
7372,デコルテ・ホールディングス,サービス業
7373,アイドマ・ホールディングス,サービス業
7374,コンフィデンス・インターワークス,サービス業
7375,リファインバースグループ,サービス業
7376,ＢＣＣ,サービス業
7377,ＤＮホールディングス,サービス業
7378,アシロ,サービス業
7380,十六フィナンシャルグループ,銀行業
7381,ＣＣＩグループ,銀行業
7383,ネットプロテクションズホールディングス,その他金融業
7384,プロクレアホールディングス,銀行業
7388,ＦＰパートナー,保険業
7389,あいちフィナンシャルグループ,銀行業
7399,ナンシン,輸送用機器
7409,ＡｅｒｏＥｄｇｅ,輸送用機器
7412,アトム,小売業
7413,創健社,卸売業
7414,小野建,卸売業
7416,はるやまホールディングス,小売業
7417,南陽,卸売業
7419,ノジマ,小売業
7420,佐鳥電機,卸売業
7421,カッパ・クリエイト,小売業
7422,東邦レマック,卸売業
7425,初穂商事,卸売業
7426,山大,卸売業
7427,エコートレーディング,卸売業
7433,伯東,卸売業
7434,オータケ,卸売業
7435,ナ・デックス,卸売業
7438,コンドーテック,卸売業
7442,中山福,卸売業
7443,横浜魚類,卸売業
7444,ハリマ共和物産,卸売業
7445,ライトオン,小売業
7446,東北化学薬品,卸売業
7447,ナガイレーベン,卸売業
7450,サンデー,小売業
7453,良品計画,小売業
7455,パリミキホールディングス,小売業
7456,松田産業,卸売業
7458,第一興商,卸売業
7459,メディパルホールディングス,卸売業
7460,ヤギ,卸売業
7461,キムラ,卸売業
7462,ＣＡＰＩＴＡ,小売業
7463,アドヴァングループ,小売業
7464,セフテック,卸売業
7466,ＳＰＫ,卸売業
7467,萩原電気ホールディングス,卸売業
7472,鳥羽洋行,卸売業
7475,アルビス,小売業
7476,アズワン,卸売業
7477,ムラキ,卸売業
7480,スズデン,卸売業
7481,尾家産業,卸売業
7482,シモジマ,卸売業
7483,ドウシシャ,卸売業
7486,サンリン,卸売業
7487,小津産業,卸売業
7490,日新商事,卸売業
7494,コナカ,小売業
7500,西川計測,卸売業
7501,ティムコ,卸売業
7502,プラザホールディングス,サービス業
7504,高速,卸売業
7505,扶桑電通,卸売業
7506,ハウス　オブ　ローゼ,小売業
7508,Ｇ‐７ホールディングス,小売業
7509,アイエーグループ,小売業
7510,たけびし,卸売業
7512,イオン北海道,小売業
7513,コジマ,小売業
7514,ヒマラヤ,小売業
7515,マルヨシセンター,小売業
7516,コーナン商事,小売業
7520,エコス,小売業
7521,ムサシ,卸売業
7522,ワタミ,小売業
7523,アールビバン,小売業
7524,マルシェ,小売業
7525,リックス,卸売業
7527,システムソフト,情報・通信業
7531,清和中央ホールディングス,卸売業
7532,パン・パシフィック・インターナショナルホールディングス,小売業
7537,丸文,卸売業
7538,大水,卸売業
7539,アイナボホールディングス,卸売業
7544,スリーエフ,小売業
7545,西松屋チェーン,小売業
7550,ゼンショーホールディングス,小売業
75505,ゼンショーホールディングス第１回社債型種類株式,小売業
7551,ウェッズ,輸送用機器
7552,ハピネット,卸売業
7554,幸楽苑,小売業
7555,大田花き,卸売業
7561,ハークスレイ,小売業
7562,安楽亭,小売業
7564,ワークマン,小売業
7565,萬世電機,卸売業
7567,栄電子,卸売業
7570,橋本総業ホールディングス,卸売業
7571,ヤマノホールディングス,小売業
7575,日本ライフライン,卸売業
7578,ニチリョク,小売業
7581,サイゼリヤ,小売業
7585,かんなん丸,小売業
7590,タカショー,卸売業
7593,ＶＴホールディングス,小売業
7595,アルゴグラフィックス,情報・通信業
7596,魚力,小売業
7599,ＩＤＯＭ,卸売業
7600,日本エム・ディ・エム,精密機器
7601,ポプラ,小売業
7602,レダックス,卸売業
7603,ジーイエット,小売業
7604,梅の花グループ,小売業
7606,ユナイテッドアローズ,小売業
7607,進和,卸売業
7608,エスケイジャパン,卸売業
7609,ダイトロン,卸売業
7610,テイツー,小売業
7611,ハイデイ日高,小売業
7613,シークス,卸売業
7614,オーエムツーネットワーク,小売業
7615,京都きもの友禅ホールディングス,小売業
7616,コロワイド,小売業
7619,田中商事,卸売業
7621,うかい,小売業
7624,ＮａＩＴＯ,卸売業
7625,グローバルダイニング,小売業
7628,オーハシテクニカ,卸売業
7630,壱番屋,小売業
7634,星医療酸器,卸売業
7635,杉田エース,卸売業
7636,ハンズマン,小売業
7637,白銅,卸売業
7638,ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,小売業
7640,トップカルチャー,小売業
7643,ダイイチ,小売業
7646,ＰＬＡＮＴ,小売業
7649,スギホールディングス,小売業
7670,オーウエル,卸売業
7673,ダイコー通産,卸売業
7674,ＮＡＴＴＹ　ＳＷＡＮＫＹホールディングス,小売業
7677,ヤシマキザイ,卸売業
7678,あさくま,小売業
7679,薬王堂ホールディングス,小売業
7680,軽自動車館,小売業
7681,レオクラン,卸売業
7682,浜木綿,小売業
7683,ダブルエー,小売業
7685,ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,卸売業
7686,ひとまいる,小売業
7687,ミクリード,卸売業
7689,コパ・コーポレーション,卸売業
7690,カレント自動車,卸売業
7691,Ｃ　Ｃｈａｎｎｅｌ,小売業
7692,アースインフィニティ,電気・ガス業
7693,北海道歯科産業,卸売業
7694,いつも,小売業
7695,交換できるくん,小売業
7698,アイスコ,卸売業
7699,オムニ・プラス・システム・リミテッド　ＪＤＲ,卸売業
7701,島津製作所,精密機器
7702,ＪＭＳ,精密機器
7707,プレシジョン・システム・サイエンス,精密機器
7709,クボテック,精密機器
7711,助川電気工業,精密機器
7713,シグマ光機,精密機器
7715,長野計器,精密機器
7716,ナカニシ,精密機器
7717,ブイ・テクノロジー,精密機器
7718,スター精密,機械
7719,東京衡機,精密機器
7721,東京計器,精密機器
7722,国際計測器,精密機器
7723,愛知時計電機,精密機器
7725,インターアクション,精密機器
7726,黒田精工,機械
7727,オーバル,精密機器
7729,東京精密,精密機器
7730,マニー,精密機器
7731,ニコン,精密機器
7733,オリンパス,精密機器
7734,理研計器,精密機器
7735,ＳＣＲＥＥＮホールディングス,電気機器
7739,キヤノン電子,電気機器
7740,タムロン,精密機器
7741,ＨＯＹＡ,精密機器
7743,シード,精密機器
7744,ノーリツ鋼機,精密機器
7745,Ａ＆Ｄホロンホールディングス,精密機器
7746,岡本硝子,精密機器
7747,朝日インテック,精密機器
7749,メディキット,精密機器
7751,キヤノン,電気機器
7752,リコー,電気機器
7760,ＩＭＶ,精密機器
7762,シチズン時計,精密機器
7769,リズム,精密機器
7771,日本精密,精密機器
7774,ジャパン・ティッシュエンジニアリング,精密機器
7775,大研医器,精密機器
7776,セルシード,精密機器
7777,スリー・ディー・マトリックス,精密機器
7779,ＣＹＢＥＲＤＹＮＥ,精密機器
7780,メニコン,精密機器
7781,平山ホールディングス,精密機器
7782,シンシア,精密機器
7791,ドリームベッド,その他製品
7792,コラントッテ,その他製品
7793,イメージ・マジック,その他製品
7794,イーディーピー,その他製品
7795,ＫＹＯＲＩＴＳＵ,その他製品
7800,アミファ,その他製品
7803,ブシロード,その他製品
7804,ビーアンドピー,その他製品
7805,プリントネット,その他製品
7806,ＭＴＧ,その他製品
7807,幸和製作所,その他製品
7808,シー・エス・ランバー,その他製品
7809,壽屋,その他製品
7810,クロスフォー,その他製品
7811,中本パックス,その他製品
7812,クレステック,その他製品
7813,プラッツ,その他製品
7814,日本創発グループ,その他製品
7815,東京ボード工業,その他製品
7817,パラマウントベッドホールディングス,その他製品
7818,トランザクション,その他製品
7819,粧美堂,その他製品
7820,ニホンフラッシュ,その他製品
7821,前田工繊,その他製品
7822,永大産業,その他製品
7823,アートネイチャー,その他製品
7826,フルヤ金属,その他製品
7827,オービス,その他製品
7831,ウイルコホールディングス,その他製品
7832,バンダイナムコホールディングス,その他製品
7833,アイフィスジャパン,その他製品
7836,アビックス,その他製品
7837,アールシーコア,その他製品
7839,ＳＨＯＥＩ,その他製品
7840,フランスベッドホールディングス,その他製品
7841,遠藤製作所,その他製品
7844,マーベラス,情報・通信業
7846,パイロットコーポレーション,その他製品
7847,グラファイトデザイン,その他製品
7849,スターツ出版,情報・通信業
7850,総合商研,その他製品
7851,カワセコンピュータサプライ,その他製品
7856,萩原工業,その他製品
7857,セキ,その他製品
7859,アルメディオ,その他製品
7860,エイベックス,情報・通信業
7863,平賀,その他製品
7864,フジシールインターナショナル,その他製品
7865,ピープル,その他製品
7867,タカラトミー,その他製品
7868,広済堂ホールディングス,その他製品
7871,フクビ化学工業,化学
7872,エステールホールディングス,その他製品
7874,レック,化学
7875,竹田ｉＰホールディングス,その他製品
7877,永大化工,化学
7878,光・彩,その他製品
7879,ノダ,その他製品
7883,サンメッセ,その他製品
7885,タカノ,その他製品
7886,ヤマト　モビリティ　＆　Ｍｆｇ．,化学
7887,南海プライウッド,その他製品
7888,三光合成,化学
7893,プロネクサス,その他製品
7896,セブン工業,その他製品
7897,ホクシン,その他製品
7898,ウッドワン,その他製品
7901,マツモト,その他製品
7902,ソノコム,その他製品
7906,ヨネックス,その他製品
7908,きもと,化学
7911,ＴＯＰＰＡＮホールディングス,その他製品
7912,大日本印刷,その他製品
7914,共同印刷,その他製品
7915,ＮＩＳＳＨＡ,その他製品
7916,光村印刷,その他製品
7917,ＺＡＣＲＯＳ,化学
7918,ヴィア・ホールディングス,小売業
7919,野崎印刷紙業,その他製品
7921,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,その他製品
7922,三光産業,その他製品
7923,トーイン,その他製品
7925,前澤化成工業,化学
7927,ムトー精工,化学
7928,旭化学工業,化学
7931,未来工業,化学
7932,ニッピ,その他製品
7936,アシックス,その他製品
7937,ツツミ,その他製品
7938,リーガルコーポレーション,その他製品
7939,研創,その他製品
7940,ウェーブロックホールディングス,化学
7942,ＪＳＰ,化学
7943,ニチハ,ガラス・土石製品
7944,ローランド,その他製品
7946,光陽社,その他製品
7947,エフピコ,化学
7949,小松ウオール工業,その他製品
7951,ヤマハ,その他製品
7952,河合楽器製作所,その他製品
7953,菊水化学工業,その他製品
7955,クリナップ,その他製品
7956,ピジョン,その他製品
7957,フジコピアン,その他製品
7962,キングジム,その他製品
7963,興研,その他製品
7965,象印マホービン,電気機器
7966,リンテック,その他製品
7970,信越ポリマー,化学
7971,東リ,化学
7972,イトーキ,その他製品
7974,任天堂,その他製品
7975,リヒトラブ,その他製品
7976,三菱鉛筆,その他製品
7979,松風,精密機器
7980,重松製作所,その他製品
7981,タカラスタンダード,その他製品
7983,ミロク,その他製品
7984,コクヨ,その他製品
7985,ネポン,金属製品
7986,日本アイ・エス・ケイ,その他製品
7987,ナカバヤシ,その他製品
7988,ニフコ,化学
7989,立川ブラインド工業,金属製品
7990,グローブライド,その他製品
7991,マミヤ・オーピー,機械
7992,セーラー万年筆,その他製品
7994,オカムラ,その他製品
7995,バルカー,化学
7997,くろがね工作所,その他製品
7999,ＭＵＴＯＨホールディングス,電気機器
8001,伊藤忠商事,卸売業
8002,丸紅,卸売業
8005,スクロール,小売業
8006,ユアサ・フナショク,卸売業
8007,高島,卸売業
8008,ヨンドシーホールディングス,小売業
8011,三陽商会,繊維製品
8012,長瀬産業,卸売業
8013,ナイガイ,繊維製品
8014,蝶理,卸売業
8015,豊田通商,卸売業
8016,オンワードホールディングス,繊維製品
8018,三共生興,卸売業
8020,兼松,卸売業
8022,美津濃,その他製品
8023,ＤＡＩＫＯ　ＸＴＥＣＨ,情報・通信業
8025,ツカモトコーポレーション,卸売業
8029,ルックホールディングス,繊維製品
8030,中央魚類,卸売業
8031,三井物産,卸売業
8032,日本紙パルプ商事,卸売業
8035,東京エレクトロン,電気機器
8037,カメイ,卸売業
8039,築地魚市場,卸売業
8040,東京ソワール,繊維製品
8041,ＯＵＧホールディングス,卸売業
8043,スターゼン,卸売業
8045,横浜丸魚,卸売業
8046,丸藤シートパイル,卸売業
8050,セイコーグループ,精密機器
8051,山善,卸売業
8052,椿本興業,卸売業
8053,住友商事,卸売業
8056,ＢＩＰＲＯＧＹ,情報・通信業
8057,内田洋行,卸売業
8058,三菱商事,卸売業
8059,第一実業,卸売業
8060,キヤノンマーケティングジャパン,卸売業
8061,西華産業,卸売業
8065,佐藤商事,卸売業
8066,三谷商事,卸売業
8070,東京産業,卸売業
8074,ユアサ商事,卸売業
8075,神鋼商事,卸売業
8076,カノークス,卸売業
8077,トルク,卸売業
8078,阪和興業,卸売業
8079,正栄食品工業,卸売業
8081,カナデン,卸売業
8084,ＲＹＯＤＥＮ,卸売業
8085,ナラサキ産業,卸売業
8086,ニプロ,精密機器
8088,岩谷産業,卸売業
8089,ナイス,卸売業
8091,ニチモウ,卸売業
8093,極東貿易,卸売業
8095,アステナホールディングス,卸売業
8097,三愛オブリ,卸売業
8098,稲畑産業,卸売業
8101,ＧＳＩクレオス,卸売業
8103,明和産業,卸売業
8104,クワザワホールディングス,卸売業
8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,卸売業
8107,キムラタン,繊維製品
8111,ゴールドウイン,繊維製品
8113,ユニ・チャーム,化学
8115,ムーンバット,卸売業
8117,中央自動車工業,卸売業
8118,キング,繊維製品
8119,三栄コーポレーション,卸売業
8123,川辺,卸売業
8125,ワキタ,卸売業
8127,ヤマトインターナショナル,繊維製品
8129,東邦ホールディングス,卸売業
8130,サンゲツ,卸売業
8131,ミツウロコグループホールディングス,卸売業
8132,シナネンホールディングス,卸売業
8133,伊藤忠エネクス,卸売業
8135,ゼット,卸売業
8136,サンリオ,卸売業
8137,サンワテクノス,卸売業
8138,三京化成,卸売業
8139,ナガホリ,卸売業
8141,新光商事,卸売業
8142,トーホー,卸売業
8143,ラピーヌ,繊維製品
8144,デンキョーグループホールディングス,卸売業
8147,トミタ,卸売業
8150,三信電気,卸売業
8151,東陽テクニカ,卸売業
8152,ソマール,卸売業
8153,モスフードサービス,卸売業
8154,加賀電子,卸売業
8157,都築電気,情報・通信業
8158,ソーダニッカ,卸売業
8159,立花エレテック,卸売業
8160,木曽路,小売業
8163,ＳＲＳホールディングス,小売業
8165,千趣会,小売業
8166,タカキュー,小売業
8167,リテールパートナーズ,小売業
8173,上新電機,小売業
8174,日本瓦斯,小売業
8179,ロイヤルホールディングス,小売業
8181,東天紅,小売業
8185,チヨダ,小売業
8194,ライフコーポレーション,小売業
8198,マックスバリュ東海,小売業
8200,リンガーハット,小売業
8202,ラオックスホールディングス,小売業
8203,ＭｒＭａｘＨＤ,小売業
8207,テンアライド,小売業
8209,フレンドリー,小売業
8214,ＡＯＫＩホールディングス,小売業
8217,オークワ,小売業
8218,コメリ,小売業
8219,青山商事,小売業
8225,タカチホ,卸売業
8226,理経,卸売業
8227,しまむら,小売業
8230,はせがわ,小売業
8233,高島屋,小売業
8237,松屋,小売業
8242,エイチ・ツー・オー　リテイリング,小売業
8244,近鉄百貨店,小売業
8247,大和,小売業
8252,丸井グループ,小売業
8253,クレディセゾン,その他金融業
8254,さいか屋,小売業
8255,アクシアル　リテイリング,小売業
8260,井筒屋,小売業
8267,イオン,小売業
8273,イズミ,小売業
8275,フォーバル,卸売業
8276,平和堂,小売業
8278,フジ,小売業
8281,ゼビオホールディングス,小売業
8282,ケーズホールディングス,小売業
8283,ＰＡＬＴＡＣ,卸売業
8285,三谷産業,卸売業
8289,Ｏｌｙｍｐｉｃグループ,小売業
8291,日産東京販売ホールディングス,小売業
8301,日本銀行　出資証券,-
8303,ＳＢＩ新生銀行,銀行業
8304,あおぞら銀行,銀行業
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業
8308,りそなホールディングス,銀行業
8309,三井住友トラストグループ,銀行業
8316,三井住友フィナンシャルグループ,銀行業
8331,千葉銀行,銀行業
8334,群馬銀行,銀行業
8336,武蔵野銀行,銀行業
8337,千葉興業銀行,銀行業
8338,筑波銀行,銀行業
8341,七十七銀行,銀行業
8343,秋田銀行,銀行業
8344,山形銀行,銀行業
8345,岩手銀行,銀行業
8346,東邦銀行,銀行業
8349,東北銀行,銀行業
8354,ふくおかフィナンシャルグループ,銀行業
8358,スルガ銀行,銀行業
8359,八十二銀行,銀行業
8360,山梨中央銀行,銀行業
8361,大垣共立銀行,銀行業
8362,福井銀行,銀行業
8364,清水銀行,銀行業
8365,富山銀行,銀行業
8366,滋賀銀行,銀行業
8367,南都銀行,銀行業
8368,百五銀行,銀行業
8370,紀陽銀行,銀行業
8377,ほくほくフィナンシャルグループ,銀行業
8381,山陰合同銀行,銀行業
8383,鳥取銀行,銀行業
8386,百十四銀行,銀行業
8387,四国銀行,銀行業
8388,阿波銀行,銀行業
8392,大分銀行,銀行業
8393,宮崎銀行,銀行業
8395,佐賀銀行,銀行業
8399,琉球銀行,銀行業
8410,セブン銀行,銀行業
8411,みずほフィナンシャルグループ,銀行業
8416,高知銀行,銀行業
8418,山口フィナンシャルグループ,銀行業
8421,信金中央金庫　優先出資証券,-
8424,芙蓉総合リース,その他金融業
8425,みずほリース,その他金融業
8439,東京センチュリー,その他金融業
8473,ＳＢＩホールディングス,証券、商品先物取引業
8508,Ｊトラスト,その他金融業
8511,日本証券金融,その他金融業
8515,アイフル,その他金融業
8518,日本アジア投資,証券、商品先物取引業
8522,名古屋銀行,銀行業
8524,北洋銀行,銀行業
8537,大光銀行,銀行業
8541,愛媛銀行,銀行業
8542,トマト銀行,銀行業
8544,京葉銀行,銀行業
8550,栃木銀行,銀行業
8551,北日本銀行,銀行業
8558,東和銀行,銀行業
8562,福島銀行,銀行業
8563,大東銀行,銀行業
8566,リコーリース,その他金融業
8570,イオンフィナンシャルサービス,その他金融業
8572,アコム,その他金融業
8584,ジャックス,その他金融業
8585,オリエントコーポレーション,その他金融業
8591,オリックス,その他金融業
8593,三菱ＨＣキャピタル,その他金融業
8595,ジャフコ　グループ,証券、商品先物取引業
8596,九州リースサービス,その他金融業
8600,トモニホールディングス,銀行業
8601,大和証券グループ本社,証券、商品先物取引業
8604,野村ホールディングス,証券、商品先物取引業
8609,岡三証券グループ,証券、商品先物取引業
8613,丸三証券,証券、商品先物取引業
8614,東洋証券,証券、商品先物取引業
8616,東海東京フィナンシャル・ホールディングス,証券、商品先物取引業
8617,光世証券,証券、商品先物取引業
8622,水戸証券,証券、商品先物取引業
8624,いちよし証券,証券、商品先物取引業
8628,松井証券,証券、商品先物取引業
8630,ＳＯＭＰＯホールディングス,保険業
8697,日本取引所グループ,その他金融業
8698,マネックスグループ,証券、商品先物取引業
8699,ＨＳホールディングス,証券、商品先物取引業
8700,丸八証券,証券、商品先物取引業
8704,トレイダーズホールディングス,証券、商品先物取引業
8705,日産証券グループ,証券、商品先物取引業
8706,極東証券,証券、商品先物取引業
8707,岩井コスモホールディングス,証券、商品先物取引業
8708,アイザワ証券グループ,証券、商品先物取引業
8713,フィデアホールディングス,銀行業
8714,池田泉州ホールディングス,銀行業
8715,アニコム　ホールディングス,保険業
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,保険業
8729,ソニーフィナンシャルグループ,保険業
8737,あかつき本社,証券、商品先物取引業
8739,スパークス・グループ,証券、商品先物取引業
8742,小林洋行,証券、商品先物取引業
8746,ｕｎｂａｎｋｅｄ,証券、商品先物取引業
8747,豊トラスティ証券,証券、商品先物取引業
8750,第一生命ホールディングス,保険業
8766,東京海上ホールディングス,保険業
8769,アドバンテッジリスクマネジメント,サービス業
8771,イー・ギャランティ,その他金融業
8772,アサックス,その他金融業
8783,ａｂｃ,その他金融業
8789,フィンテック　グローバル,その他金融業
8793,ＮＥＣキャピタルソリューション,その他金融業
8795,Ｔ＆Ｄホールディングス,保険業
8798,アドバンスクリエイト,保険業
8801,三井不動産,不動産業
8802,三菱地所,不動産業
8803,平和不動産,不動産業
8804,東京建物,不動産業
8818,京阪神ビルディング,不動産業
8830,住友不動産,不動産業
8835,太平洋興発,卸売業
8836,ＲＩＳＥ,不動産業
8841,テーオーシー,不動産業
8844,コスモスイニシア,不動産業
8848,レオパレス２１,不動産業
8850,スターツコーポレーション,不動産業
8860,フジ住宅,不動産業
8864,空港施設,不動産業
8869,明和地所,不動産業
8871,ゴールドクレスト,不動産業
8876,リログループ,サービス業
8877,エスリード,不動産業
8881,日神グループホールディングス,不動産業
8887,シーラホールディングス,不動産業
8891,ＡＭＧホールディングス,不動産業
8892,エスコン,不動産業
8894,ＲＥＶＯＬＵＴＩＯＮ,不動産業
8897,ＭＩＲＡＲＴＨホールディングス,不動産業
8898,センチュリー２１・ジャパン,不動産業
8904,ＡＶＡＮＴＩＡ,不動産業
8908,毎日コムネット,不動産業
8912,エリアクエスト,不動産業
8914,エリアリンク,不動産業
8917,ファースト住建,不動産業
8918,ランド,不動産業
8919,カチタス,不動産業
8920,東祥,サービス業
8921,シーズクリエイト,不動産業
8923,トーセイ,不動産業
8927,明豊エンタープライズ,不動産業
8928,穴吹興産,不動産業
8929,青山財産ネットワークス,不動産業
8931,和田興産,不動産業
8934,サンフロンティア不動産,不動産業
8935,ＦＪネクストホールディングス,不動産業
8938,グローム・ホールディングス,不動産業
8944,ランドビジネス,不動産業
8945,サンネクスタグループ,不動産業
8946,ＡＳＩＡＮ　ＳＴＡＲ,不動産業
8951,日本ビルファンド投資法人,-
8952,ジャパンリアルエステイト投資法人,-
8953,日本都市ファンド投資法人,-
8954,オリックス不動産投資法人,-
8955,日本プライムリアルティ投資法人,-
8956,ＮＴＴ都市開発リート投資法人,-
8957,東急リアル・エステート投資法人,-
8958,グローバル・ワン不動産投資法人,-
8960,ユナイテッド・アーバン投資法人,-
8961,森トラストリート投資法人,-
8963,インヴィンシブル投資法人,-
8964,フロンティア不動産投資法人,-
8966,平和不動産リート投資法人,-
8967,日本ロジスティクスファンド投資法人,-
8968,福岡リート投資法人,-
8972,ＫＤＸ不動産投資法人,-
8975,いちごオフィスリート投資法人,-
8976,大和証券オフィス投資法人,-
8977,阪急阪神リート投資法人,-
8979,スターツプロシード投資法人,-
8984,大和ハウスリート投資法人,-
8985,ジャパン・ホテル・リート投資法人,-
8986,大和証券リビング投資法人,-
8987,ジャパンエクセレント投資法人,-
8995,誠建設工業,不動産業
8996,ハウスフリーダム,不動産業
8999,グランディハウス,不動産業
9001,東武鉄道,陸運業
9003,相鉄ホールディングス,陸運業
9005,東急,陸運業
9006,京浜急行電鉄,陸運業
9007,小田急電鉄,陸運業
9008,京王電鉄,陸運業
9009,京成電鉄,陸運業
9010,富士急行,陸運業
9012,秩父鉄道,陸運業
9017,新潟交通,陸運業
9020,東日本旅客鉄道,陸運業
9021,西日本旅客鉄道,陸運業
9022,東海旅客鉄道,陸運業
9023,東京地下鉄,陸運業
9024,西武ホールディングス,陸運業
9025,鴻池運輸,陸運業
9028,ゼロ,陸運業
9029,ヒガシホールディングス,陸運業
9031,西日本鉄道,陸運業
9033,広島電鉄,陸運業
9034,南総通運,陸運業
